race,stage_number,classification_type,rank,rider_name,rider_slug,rider_url,bib,team_name,team_slug,team_url,time,gap,points,bonus,source_url
Tour de France,3,stage,19,T. ARENSMAN,thymen-arensman,https://www.letour.fr/en/rider/82/netcompany-ineos-cycling-team/thymen-arensman,82.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 45' 38'',+ 00h 00' 27'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,20,D. PIGANZOLI,davide-piganzoli,https://www.letour.fr/en/rider/18/team-visma-lease-a-bike/davide-piganzoli,18.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,04h 45' 44'',+ 00h 00' 33'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,21,A. TIBERI,antonio-tiberi,https://www.letour.fr/en/rider/77/bahrain-victorious/antonio-tiberi,77.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,04h 45' 53'',+ 00h 00' 42'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,22,R. DEBRUYNE,ramses-debruyne,https://www.letour.fr/en/rider/102/alpecin-premier-tech/ramses-debruyne,102.0,ALPECIN-PREMIER TECH,alpecin-premier-tech,https://www.letour.fr/en/team/APT/alpecin-premier-tech,04h 45' 59'',+ 00h 00' 48'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,23,A. YATES,adam-yates,https://www.letour.fr/en/rider/8/uae-team-emirates-xrg/adam-yates,8.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,04h 46' 01'',+ 00h 00' 50'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,24,S. KUSS,sepp-kuss,https://www.letour.fr/en/rider/17/team-visma-lease-a-bike/sepp-kuss,17.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,04h 46' 01'',+ 00h 00' 50'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,25,H. TEJADA,harold-tejada-canacue,https://www.letour.fr/en/rider/65/xds-astana-team/harold-tejada-canacue,65.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,04h 46' 08'',+ 00h 00' 57'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,26,P. CASTRILLO,pablo-castrillo-zapater,https://www.letour.fr/en/rider/142/movistar-team/pablo-castrillo-zapater,142.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 46' 11'',+ 00h 01' 00'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,27,C. UIJTDEBROEKS,cian-uijtdebroeks,https://www.letour.fr/en/rider/141/movistar-team/cian-uijtdebroeks,141.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 46' 11'',+ 00h 01' 00'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,28,G. MARTIN GUYONNET,guillaume-martin-guyonnet,https://www.letour.fr/en/rider/186/groupama-fdj-united/guillaume-martin-guyonnet,186.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 46' 17'',+ 00h 01' 06'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,29,Y. VOISARD,yannis-voisard,https://www.letour.fr/en/rider/198/tudor-pro-cycling-team/yannis-voisard,198.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 46' 33'',+ 00h 01' 22'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,30,T. TRÆEN,torstein-traeen,https://www.letour.fr/en/rider/127/uno-x-mobility/torstein-traeen,127.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,04h 46' 49'',+ 00h 01' 38'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,31,J. HINDLEY,jai-hindley,https://www.letour.fr/en/rider/24/red-bull-bora-hansgrohe/jai-hindley,24.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,04h 46' 49'',+ 00h 01' 38'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,32,S. QUINN,sean-quinn,https://www.letour.fr/en/rider/45/ef-education-easypost/sean-quinn,45.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,04h 46' 54'',+ 00h 01' 43'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,33,J. PARRA,jose-felix-parra-cuerda,https://www.letour.fr/en/rider/228/caja-rural-seguros-rga/jose-felix-parra-cuerda,228.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 46' 56'',+ 00h 01' 45'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,34,A. PARET PEINTRE,aurelien-paret-peintre,https://www.letour.fr/en/rider/56/decathlon-cma-cgm-team/aurelien-paret-peintre,56.0,DECATHLON CMA CGM TEAM,decathlon-cma-cgm-team,https://www.letour.fr/en/team/DCT/decathlon-cma-cgm-team,04h 47' 25'',+ 00h 02' 14'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,35,B. MCNULTY,brandon-mcnulty,https://www.letour.fr/en/rider/4/uae-team-emirates-xrg/brandon-mcnulty,4.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,04h 47' 34'',+ 00h 02' 23'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,36,M. VAN GILS,maxim-van-gils,https://www.letour.fr/en/rider/28/red-bull-bora-hansgrohe/maxim-van-gils,28.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,04h 47' 44'',+ 00h 02' 33'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,37,N. PRODHOMME,nicolas-prodhomme,https://www.letour.fr/en/rider/57/decathlon-cma-cgm-team/nicolas-prodhomme,57.0,DECATHLON CMA CGM TEAM,decathlon-cma-cgm-team,https://www.letour.fr/en/team/DCT/decathlon-cma-cgm-team,04h 47' 44'',+ 00h 02' 33'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,38,M. VACEK,mathias-vacek,https://www.letour.fr/en/rider/37/lidl-trek/mathias-vacek,37.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,04h 47' 49'',+ 00h 02' 38'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,39,C. HARPER,christopher-harper,https://www.letour.fr/en/rider/173/pinarello-q36-5-pro-cycling-team/christopher-harper,173.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,04h 47' 52'',+ 00h 02' 41'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,40,M. JORGENSON,matteo-jorgenson,https://www.letour.fr/en/rider/16/team-visma-lease-a-bike/matteo-jorgenson,16.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,04h 47' 53'',+ 00h 02' 42'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,41,Q. SIMMONS,quinn-simmons,https://www.letour.fr/en/rider/34/lidl-trek/quinn-simmons,34.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,04h 48' 00'',+ 00h 02' 49'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,42,V. PARET PEINTRE,valentin-paret-peintre,https://www.letour.fr/en/rider/93/soudal-quick-step/valentin-paret-peintre,93.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,04h 48' 11'',+ 00h 03' 00'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,43,N. BREUILLARD,nicolas-breuillard,https://www.letour.fr/en/rider/202/totalenergies/nicolas-breuillard,202.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 48' 24'',+ 00h 03' 13'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,44,C. VERONA,carlos-verona-quintanilla,https://www.letour.fr/en/rider/38/lidl-trek/carlos-verona-quintanilla,38.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,04h 48' 38'',+ 00h 03' 27'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,45,A. SKAARSETH,anders-skaarseth,https://www.letour.fr/en/rider/126/uno-x-mobility/anders-skaarseth,126.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,04h 48' 38'',+ 00h 03' 27'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,46,G. BENNETT,george-bennett,https://www.letour.fr/en/rider/133/nsn-cycling-team/george-bennett,133.0,NSN CYCLING TEAM,nsn-cycling-team,https://www.letour.fr/en/team/NSN/nsn-cycling-team,04h 49' 13'',+ 00h 04' 02'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,47,A. BAUDIN,alex-baudin,https://www.letour.fr/en/rider/43/ef-education-easypost/alex-baudin,43.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,04h 49' 19'',+ 00h 04' 08'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,48,R. GARCIA,raul-garcia-pierna,https://www.letour.fr/en/rider/144/movistar-team/raul-garcia-pierna,144.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 49' 27'',+ 00h 04' 16'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,49,F. GROSSSCHARTNER,felix-grossschartner,https://www.letour.fr/en/rider/3/uae-team-emirates-xrg/felix-grossschartner,3.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,04h 50' 13'',+ 00h 05' 02'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,50,M. VERCHER,matteo-vercher,https://www.letour.fr/en/rider/208/totalenergies/matteo-vercher,208.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,04h 52' 47'',+ 00h 07' 36'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,51,K. ASGREEN,kasper-asgreen,https://www.letour.fr/en/rider/42/ef-education-easypost/kasper-asgreen,42.0,EF EDUCATION - EASYPOST,ef-education-easypost,https://www.letour.fr/en/team/EFE/ef-education-easypost,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,52,N. OLIVEIRA,nelson-oliveira,https://www.letour.fr/en/rider/146/movistar-team/nelson-oliveira,146.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,53,A. BALDERSTONE,abel-balderstone-roumens,https://www.letour.fr/en/rider/222/caja-rural-seguros-rga/abel-balderstone-roumens,222.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,54,E. RUBIO,einer-augusto-rubio-reyes,https://www.letour.fr/en/rider/148/movistar-team/einer-augusto-rubio-reyes,148.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,55,I. IZAGIRRE,ion-izagirre-insausti,https://www.letour.fr/en/rider/161/cofidis/ion-izagirre-insausti,161.0,COFIDIS,cofidis,https://www.letour.fr/en/team/COF/cofidis,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,56,M. HIRSCHI,marc-hirschi,https://www.letour.fr/en/rider/194/tudor-pro-cycling-team/marc-hirschi,194.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,57,K. VAUQUELIN,kevin-vauquelin,https://www.letour.fr/en/rider/88/netcompany-ineos-cycling-team/kevin-vauquelin,88.0,NETCOMPANY INEOS CYCLING TEAM,netcompany-ineos-cycling-team,https://www.letour.fr/en/team/NCI/netcompany-ineos-cycling-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,58,M. STORER,michael-storer,https://www.letour.fr/en/rider/196/tudor-pro-cycling-team/michael-storer,196.0,TUDOR PRO CYCLING TEAM,tudor-pro-cycling-team,https://www.letour.fr/en/team/TUD/tudor-pro-cycling-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,59,L. GERMANI,lorenzo-germani,https://www.letour.fr/en/rider/185/groupama-fdj-united/lorenzo-germani,185.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,60,M. CATTANEO,mattia-cattaneo,https://www.letour.fr/en/rider/22/red-bull-bora-hansgrohe/mattia-cattaneo,22.0,RED BULL - BORA - HANSGROHE,red-bull-bora-hansgrohe,https://www.letour.fr/en/team/RBH/red-bull-bora-hansgrohe,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,61,D. CARUSO,damiano-caruso,https://www.letour.fr/en/rider/73/bahrain-victorious/damiano-caruso,73.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,62,V. CAMPENAERTS,victor-campenaerts,https://www.letour.fr/en/rider/14/team-visma-lease-a-bike/victor-campenaerts,14.0,TEAM VISMA | LEASE A BIKE,team-visma-lease-a-bike,https://www.letour.fr/en/team/TVL/team-visma-lease-a-bike,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,63,Q. HERMANS,quinten-hermans,https://www.letour.fr/en/rider/174/pinarello-q36-5-pro-cycling-team/quinten-hermans,174.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,64,X. MEURISSE,xandro-meurisse,https://www.letour.fr/en/rider/176/pinarello-q36-5-pro-cycling-team/xandro-meurisse,176.0,PINARELLO-Q36.5 PRO CYCLING TEAM,pinarello-q36-5-pro-cycling-team,https://www.letour.fr/en/team/PQT/pinarello-q36-5-pro-cycling-team,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,65,T. SKUJINS,toms-skujins,https://www.letour.fr/en/rider/36/lidl-trek/toms-skujins,36.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,66,C. BRAZ AFONSO,clement-braz-afonso,https://www.letour.fr/en/rider/183/groupama-fdj-united/clement-braz-afonso,183.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,67,D. GEE,derek-james-gee,https://www.letour.fr/en/rider/32/lidl-trek/derek-james-gee,32.0,LIDL-TREK,lidl-trek,https://www.letour.fr/en/team/LTK/lidl-trek,04h 58' 46'',+ 00h 13' 35'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,68,V. VAN MECHELEN,vlad-van-mechelen,https://www.letour.fr/en/rider/78/bahrain-victorious/vlad-van-mechelen,78.0,BAHRAIN VICTORIOUS,bahrain-victorious,https://www.letour.fr/en/team/TBV/bahrain-victorious,04h 59' 05'',+ 00h 13' 54'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,69,S. VELASCO,simone-velasco,https://www.letour.fr/en/rider/67/xds-astana-team/simone-velasco,67.0,XDS ASTANA TEAM,xds-astana-team,https://www.letour.fr/en/team/XAT/xds-astana-team,05h 01' 29'',+ 00h 16' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,70,M. CORT NIELSEN,magnus-cort-nielsen,https://www.letour.fr/en/rider/124/uno-x-mobility/magnus-cort-nielsen,124.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,05h 02' 49'',+ 00h 17' 38'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,71,N. POLITT,nils-politt,https://www.letour.fr/en/rider/5/uae-team-emirates-xrg/nils-politt,5.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,05h 05' 03'',+ 00h 19' 52'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,72,M. MATTHEWS,michael-matthews,https://www.letour.fr/en/rider/115/team-jayco-alula/michael-matthews,115.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,05h 05' 08'',+ 00h 19' 57'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,73,J. ABRAHAMSEN,jonas-abrahamsen,https://www.letour.fr/en/rider/122/uno-x-mobility/jonas-abrahamsen,122.0,UNO-X MOBILITY,uno-x-mobility,https://www.letour.fr/en/team/UXM/uno-x-mobility,05h 05' 08'',+ 00h 19' 57'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,74,T. WELLENS,tim-wellens,https://www.letour.fr/en/rider/7/uae-team-emirates-xrg/tim-wellens,7.0,UAE TEAM EMIRATES XRG,uae-team-emirates-xrg,https://www.letour.fr/en/team/UEX/uae-team-emirates-xrg,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,75,R. GREGOIRE,romain-gregoire,https://www.letour.fr/en/rider/181/groupama-fdj-united/romain-gregoire,181.0,GROUPAMA-FDJ UNITED,groupama-fdj-united,https://www.letour.fr/en/team/GFC/groupama-fdj-united,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,76,P. EENKHOORN,pascal-eenkhoorn,https://www.letour.fr/en/rider/92/soudal-quick-step/pascal-eenkhoorn,92.0,SOUDAL QUICK-STEP,soudal-quick-step,https://www.letour.fr/en/team/SOQ/soudal-quick-step,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,77,J. CEPEDA,jefferson-cepeda,https://www.letour.fr/en/rider/143/movistar-team/jefferson-cepeda,143.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,78,J. ROMO,javier-romo-oliver,https://www.letour.fr/en/rider/147/movistar-team/javier-romo-oliver,147.0,MOVISTAR TEAM,movistar-team,https://www.letour.fr/en/team/MOV/movistar-team,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,79,M. LE BERRE,mathis-le-berre,https://www.letour.fr/en/rider/206/totalenergies/mathis-le-berre,206.0,TOTALENERGIES,totalenergies,https://www.letour.fr/en/team/TEN/totalenergies,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,80,G. ZIMMERMANN,georg-zimmermann,https://www.letour.fr/en/rider/158/lotto-intermarche/georg-zimmermann,158.0,LOTTO INTERMARCHE,lotto-intermarche,https://www.letour.fr/en/team/LOI/lotto-intermarche,05h 05' 29'',+ 00h 20' 18'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,81,B. O'CONNOR,ben-alexander-o-connor,https://www.letour.fr/en/rider/111/team-jayco-alula/ben-alexander-o-connor,111.0,TEAM JAYCO ALULA,team-jayco-alula,https://www.letour.fr/en/team/JAY/team-jayco-alula,05h 05' 33'',+ 00h 20' 22'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,82,S. OLDANI,stefano-oldani,https://www.letour.fr/en/rider/226/caja-rural-seguros-rga/stefano-oldani,226.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,05h 05' 43'',+ 00h 20' 32'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,83,S. BERWICK,sebastian-berwick,https://www.letour.fr/en/rider/223/caja-rural-seguros-rga/sebastian-berwick,223.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,05h 05' 43'',+ 00h 20' 32'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
Tour de France,3,stage,84,J. OTRUBA,jakub-otruba,https://www.letour.fr/en/rider/227/caja-rural-seguros-rga/jakub-otruba,227.0,CAJA RURAL-SEGUROS RGA,caja-rural-seguros-rga,https://www.letour.fr/en/team/CJR/caja-rural-seguros-rga,05h 05' 43'',+ 00h 20' 32'',-,-,https://www.letour.fr/en/ajax/ranking/3/ite/9be759bcadfaba0992cfc3430ff4e8e9/subtab
